logging_scheme,logging_seed,propensity,assistance_observed
uncertainty_selective,307,0.4231205,False
uncertainty_selective,307,0.42292038,False
uncertainty_selective,307,0.6133047,True
uncertainty_selective,307,0.41963837,True
uncertainty_selective,401,0.4463577,False
uncertainty_selective,401,0.44194555,False
uncertainty_selective,401,0.45538765,True
uncertainty_selective,401,0.44846234,False
uncertainty_selective,401,0.4476032,True
uncertainty_selective,401,0.44432372,False
uncertainty_selective,401,0.446298,True
uncertainty_selective,401,0.44361818,False
uncertainty_selective,401,0.44219005,False
uncertainty_selective,401,0.445596,False
uncertainty_selective,401,0.47122833,False
uncertainty_selective,401,0.4429379,False
uncertainty_selective,401,0.4502825,False
uncertainty_selective,401,0.44206727,True
uncertainty_selective,401,0.4454958,True
uncertainty_selective,401,0.45168233,True
uncertainty_selective,401,0.44372308,False
uncertainty_selective,401,0.9,False
uncertainty_selective,401,0.44216603,True
uncertainty_selective,401,0.44287434,False
uncertainty_selective,401,0.44425243,True
uncertainty_selective,401,0.45435193,True
uncertainty_selective,401,0.44333294,True
uncertainty_selective,401,0.52339303,True
uncertainty_selective,401,0.54606277,True
uncertainty_selective,401,0.44344956,False
uncertainty_selective,401,0.46412247,False
uncertainty_selective,401,0.44254142,False
uncertainty_selective,401,0.4443251,True
uncertainty_selective,401,0.44497058,True
uncertainty_selective,401,0.44697788,True
uncertainty_selective,401,0.4425379,True
uncertainty_selective,401,0.47141114,True
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.49839756,False
uncertainty_selective,401,0.58427024,False
uncertainty_selective,401,0.44188207,True
uncertainty_selective,401,0.44411778,False
uncertainty_selective,401,0.44407663,False
uncertainty_selective,401,0.5857923,True
uncertainty_selective,401,0.4791031,False
uncertainty_selective,401,0.44254306,False
uncertainty_selective,401,0.44493458,False
uncertainty_selective,401,0.45874196,False
uncertainty_selective,401,0.4423263,False
uncertainty_selective,401,0.4506096,False
uncertainty_selective,401,0.46707872,True
uncertainty_selective,401,0.4427883,False
uncertainty_selective,401,0.44627064,False
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.44423282,False
uncertainty_selective,401,0.44252342,False
uncertainty_selective,401,0.44501975,True
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.4513671,False
uncertainty_selective,401,0.56137526,False
uncertainty_selective,401,0.59703326,False
uncertainty_selective,401,0.7185587,True
uncertainty_selective,401,0.44693956,False
uncertainty_selective,401,0.7029936,True
uncertainty_selective,401,0.44203952,False
uncertainty_selective,401,0.4432887,True
uncertainty_selective,401,0.44260707,True
uncertainty_selective,401,0.44352075,False
uncertainty_selective,401,0.44223666,False
uncertainty_selective,401,0.44762906,True
uncertainty_selective,401,0.45732638,False
uncertainty_selective,401,0.44270408,False
uncertainty_selective,401,0.4425786,True
uncertainty_selective,401,0.47928086,False
uncertainty_selective,401,0.44427228,False
uncertainty_selective,401,0.44352773,True
uncertainty_selective,401,0.46375138,False
uncertainty_selective,401,0.65369964,True
uncertainty_selective,401,0.45827216,False
uncertainty_selective,401,0.526081,False
uncertainty_selective,401,0.5035576,False
uncertainty_selective,401,0.44465312,False
uncertainty_selective,401,0.46071467,False
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.4463324,False
uncertainty_selective,401,0.44288722,True
uncertainty_selective,401,0.44208962,True
uncertainty_selective,401,0.45545644,True
uncertainty_selective,401,0.4430685,False
uncertainty_selective,401,0.4877395,False
uncertainty_selective,401,0.47244656,False
uncertainty_selective,401,0.4422027,False
uncertainty_selective,401,0.4432737,False
uncertainty_selective,401,0.4432918,True
uncertainty_selective,401,0.7255835,True
uncertainty_selective,401,0.44219038,False
uncertainty_selective,401,0.453865,True
uncertainty_selective,401,0.45415124,False
uncertainty_selective,401,0.44649935,False
uncertainty_selective,401,0.46123293,False
uncertainty_selective,401,0.44239596,True
uncertainty_selective,401,0.4914363,False
uncertainty_selective,401,0.48994523,True
uncertainty_selective,401,0.44607556,False
uncertainty_selective,401,0.49328926,True
uncertainty_selective,401,0.44388115,True
uncertainty_selective,401,0.44375288,True
uncertainty_selective,401,0.44330245,True
uncertainty_selective,401,0.5566218,True
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.49398923,False
uncertainty_selective,401,0.55437464,False
uncertainty_selective,401,0.4439156,True
uncertainty_selective,401,0.44705406,False
uncertainty_selective,401,0.45900875,False
uncertainty_selective,401,0.444114,True
uncertainty_selective,401,0.48919204,True
uncertainty_selective,401,0.47534746,True
uncertainty_selective,401,0.9,False
uncertainty_selective,401,0.58290076,True
uncertainty_selective,401,0.5368523,False
uncertainty_selective,401,0.51563036,True
uncertainty_selective,401,0.46374598,True
uncertainty_selective,401,0.6721148,True
uncertainty_selective,401,0.44199118,False
uncertainty_selective,401,0.47709352,True
uncertainty_selective,401,0.44206294,True
uncertainty_selective,401,0.46674582,False
uncertainty_selective,401,0.4469832,True
uncertainty_selective,401,0.476991,True
uncertainty_selective,401,0.6095093,False
uncertainty_selective,401,0.55472,True
uncertainty_selective,401,0.45537096,False
uncertainty_selective,401,0.44486922,False
uncertainty_selective,401,0.45193952,False
uncertainty_selective,401,0.44406354,True
uncertainty_selective,401,0.45117143,False
uncertainty_selective,401,0.4508954,False
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.5267768,False
uncertainty_selective,401,0.7259143,False
uncertainty_selective,401,0.44330195,False
uncertainty_selective,401,0.44270188,False
uncertainty_selective,401,0.44408408,True
uncertainty_selective,401,0.45055544,False
uncertainty_selective,401,0.44210437,True
uncertainty_selective,401,0.44193366,True
uncertainty_selective,401,0.44265923,False
uncertainty_selective,401,0.4448772,False
uncertainty_selective,401,0.44364187,False
uncertainty_selective,401,0.44614685,True
uncertainty_selective,401,0.44199085,True
uncertainty_selective,401,0.44414604,True
uncertainty_selective,401,0.4451779,True
uncertainty_selective,401,0.47440162,False
uncertainty_selective,401,0.4606587,True
uncertainty_selective,401,0.44434208,True
uncertainty_selective,401,0.4421823,False
uncertainty_selective,401,0.44484484,True
uncertainty_selective,401,0.5853491,False
uncertainty_selective,401,0.4711427,True
uncertainty_selective,401,0.44335046,True
uncertainty_selective,401,0.62048405,True
uncertainty_selective,401,0.4480402,True
uncertainty_selective,401,0.44350165,False
uncertainty_selective,401,0.46181026,False
uncertainty_selective,401,0.44613037,True
uncertainty_selective,401,0.44682932,False
uncertainty_selective,401,0.44401538,True
uncertainty_selective,401,0.44368246,False
uncertainty_selective,401,0.4423335,True
uncertainty_selective,401,0.44508553,True
uncertainty_selective,401,0.44654617,True
uncertainty_selective,401,0.4472936,True
uncertainty_selective,401,0.5047707,False
uncertainty_selective,401,0.507591,True
uncertainty_selective,401,0.5257459,True
uncertainty_selective,401,0.4970811,False
uncertainty_selective,401,0.4427705,False
uncertainty_selective,401,0.5917484,False
uncertainty_selective,401,0.44246098,True
uncertainty_selective,401,0.5499218,True
uncertainty_selective,401,0.44624633,True
uncertainty_selective,401,0.44300595,False
uncertainty_selective,401,0.44941068,False
uncertainty_selective,401,0.4428472,True
uncertainty_selective,401,0.4427384,False
uncertainty_selective,401,0.5036126,False
uncertainty_selective,401,0.5012665,True
uncertainty_selective,401,0.44344634,True
uncertainty_selective,401,0.44264835,True
uncertainty_selective,401,0.46155205,False
uncertainty_selective,401,0.44401473,False
uncertainty_selective,401,0.44242,False
uncertainty_selective,401,0.44237185,False
uncertainty_selective,401,0.44792777,True
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.4438084,True
uncertainty_selective,401,0.60037625,True
uncertainty_selective,401,0.5123056,False
uncertainty_selective,401,0.57027525,False
uncertainty_selective,401,0.44500867,False
uncertainty_selective,401,0.44429255,True
uncertainty_selective,401,0.44394425,True
uncertainty_selective,401,0.4623278,True
uncertainty_selective,401,0.44328514,False
uncertainty_selective,401,0.44253626,False
uncertainty_selective,401,0.44640532,False
uncertainty_selective,401,0.4450352,False
uncertainty_selective,401,0.4426882,True
uncertainty_selective,401,0.62479013,True
uncertainty_selective,401,0.46393526,False
uncertainty_selective,401,0.4544724,False
uncertainty_selective,401,0.4430603,False
uncertainty_selective,401,0.44548666,True
uncertainty_selective,401,0.7238212,True
uncertainty_selective,401,0.6217065,False
uncertainty_selective,401,0.45738468,True
uncertainty_selective,401,0.45341918,True
uncertainty_selective,401,0.44371593,True
uncertainty_selective,401,0.4960449,True
uncertainty_selective,401,0.58470297,True
uncertainty_selective,401,0.9,True
uncertainty_selective,401,0.44668424,True
uncertainty_selective,401,0.45458028,False
uncertainty_selective,401,0.44185337,False
uncertainty_selective,401,0.4418721,True
uncertainty_selective,401,0.70142996,True
uncertainty_selective,401,0.44561583,False
uncertainty_selective,401,0.45282838,False
uncertainty_selective,401,0.44235373,False
uncertainty_selective,401,0.45648852,False
uncertainty_selective,401,0.44334623,False
uncertainty_selective,401,0.44217172,True
uncertainty_selective,401,0.45883715,True
uncertainty_selective,401,0.45174178,False
uncertainty_selective,401,0.49118814,False
uncertainty_selective,401,0.49984857,True
uncertainty_selective,401,0.7148602,True
uncertainty_selective,401,0.52290267,False
uncertainty_selective,401,0.4443347,True
uncertainty_selective,401,0.56710327,False
uncertainty_selective,401,0.6306701,False
uncertainty_selective,503,0.42602518,True
uncertainty_selective,503,0.5251886,False
uncertainty_selective,503,0.42347002,False
uncertainty_selective,503,0.42344585,False
uncertainty_selective,503,0.42913625,True
uncertainty_selective,503,0.5011944,True
uncertainty_selective,503,0.42666802,False
uncertainty_selective,503,0.42387608,True
uncertainty_selective,503,0.42355326,True
uncertainty_selective,503,0.4261424,False
uncertainty_selective,503,0.42357734,False
uncertainty_selective,503,0.42343527,False
uncertainty_selective,503,0.42624483,True
uncertainty_selective,503,0.42350024,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.43981358,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.43610305,True
uncertainty_selective,503,0.55309033,False
uncertainty_selective,503,0.42513636,False
uncertainty_selective,503,0.4244542,False
uncertainty_selective,503,0.42698643,True
uncertainty_selective,503,0.42395797,True
uncertainty_selective,503,0.44121316,False
uncertainty_selective,503,0.42360812,False
uncertainty_selective,503,0.4244622,False
uncertainty_selective,503,0.424314,False
uncertainty_selective,503,0.5163837,False
uncertainty_selective,503,0.42719936,False
uncertainty_selective,503,0.42445183,True
uncertainty_selective,503,0.42385262,True
uncertainty_selective,503,0.4495007,False
uncertainty_selective,503,0.5122246,False
uncertainty_selective,503,0.42519584,True
uncertainty_selective,503,0.6026539,False
uncertainty_selective,503,0.46716386,True
uncertainty_selective,503,0.66342777,True
uncertainty_selective,503,0.4437942,True
uncertainty_selective,503,0.4318714,False
uncertainty_selective,503,0.59720904,False
uncertainty_selective,503,0.42352536,False
uncertainty_selective,503,0.42589018,False
uncertainty_selective,503,0.42847228,False
uncertainty_selective,503,0.42391533,True
uncertainty_selective,503,0.4517719,True
uncertainty_selective,503,0.4239416,False
uncertainty_selective,503,0.4579196,False
uncertainty_selective,503,0.42389518,False
uncertainty_selective,503,0.4241974,False
uncertainty_selective,503,0.43759313,False
uncertainty_selective,503,0.42376098,False
uncertainty_selective,503,0.44947696,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.56445587,True
uncertainty_selective,503,0.62514204,False
uncertainty_selective,503,0.42494664,False
uncertainty_selective,503,0.5460553,True
uncertainty_selective,503,0.42852077,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.42454872,False
uncertainty_selective,503,0.43764248,False
uncertainty_selective,503,0.42352137,False
uncertainty_selective,503,0.42458853,False
uncertainty_selective,503,0.42384622,True
uncertainty_selective,503,0.4235086,False
uncertainty_selective,503,0.62523204,True
uncertainty_selective,503,0.42337894,False
uncertainty_selective,503,0.42494035,False
uncertainty_selective,503,0.42347276,False
uncertainty_selective,503,0.5181396,False
uncertainty_selective,503,0.42716202,False
uncertainty_selective,503,0.43974054,True
uncertainty_selective,503,0.42538574,False
uncertainty_selective,503,0.65465826,False
uncertainty_selective,503,0.8866128,True
uncertainty_selective,503,0.43386018,False
uncertainty_selective,503,0.4438525,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.5467095,False
uncertainty_selective,503,0.42626837,True
uncertainty_selective,503,0.42411417,False
uncertainty_selective,503,0.42351696,False
uncertainty_selective,503,0.4243215,True
uncertainty_selective,503,0.42474118,True
uncertainty_selective,503,0.42347258,False
uncertainty_selective,503,0.45238426,True
uncertainty_selective,503,0.42338866,False
uncertainty_selective,503,0.42771137,False
uncertainty_selective,503,0.42387056,True
uncertainty_selective,503,0.5573263,False
uncertainty_selective,503,0.42563525,False
uncertainty_selective,503,0.74700797,False
uncertainty_selective,503,0.4819719,True
uncertainty_selective,503,0.4408606,False
uncertainty_selective,503,0.55871886,False
uncertainty_selective,503,0.7442772,False
uncertainty_selective,503,0.42494804,False
uncertainty_selective,503,0.4239072,True
uncertainty_selective,503,0.42650145,False
uncertainty_selective,503,0.4289607,False
uncertainty_selective,503,0.42485836,False
uncertainty_selective,503,0.4773444,False
uncertainty_selective,503,0.4245823,True
uncertainty_selective,503,0.48732236,False
uncertainty_selective,503,0.45821333,False
uncertainty_selective,503,0.45059067,False
uncertainty_selective,503,0.50820476,True
uncertainty_selective,503,0.4259239,True
uncertainty_selective,503,0.44120118,False
uncertainty_selective,503,0.42640042,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.47672954,False
uncertainty_selective,503,0.43229523,False
uncertainty_selective,503,0.42431587,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.4242051,False
uncertainty_selective,503,0.42796144,True
uncertainty_selective,503,0.42656955,True
uncertainty_selective,503,0.42402014,True
uncertainty_selective,503,0.4269079,True
uncertainty_selective,503,0.42427212,False
uncertainty_selective,503,0.424276,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.8676039,True
uncertainty_selective,503,0.4251237,False
uncertainty_selective,503,0.47916117,True
uncertainty_selective,503,0.44142377,False
uncertainty_selective,503,0.42544782,True
uncertainty_selective,503,0.43037125,True
uncertainty_selective,503,0.42869583,True
uncertainty_selective,503,0.45726132,False
uncertainty_selective,503,0.4369241,True
uncertainty_selective,503,0.46187633,True
uncertainty_selective,503,0.433905,False
uncertainty_selective,503,0.4236434,True
uncertainty_selective,503,0.5487936,False
uncertainty_selective,503,0.5583663,False
uncertainty_selective,503,0.42706385,True
uncertainty_selective,503,0.42455682,False
uncertainty_selective,503,0.4234262,False
uncertainty_selective,503,0.42337582,True
uncertainty_selective,503,0.42492133,False
uncertainty_selective,503,0.42394346,True
uncertainty_selective,503,0.4246596,False
uncertainty_selective,503,0.42467922,False
uncertainty_selective,503,0.5402769,False
uncertainty_selective,503,0.48418963,False
uncertainty_selective,503,0.4235929,True
uncertainty_selective,503,0.42582932,False
uncertainty_selective,503,0.5783103,False
uncertainty_selective,503,0.42714062,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.43551338,False
uncertainty_selective,503,0.83797014,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.445281,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.43275434,False
uncertainty_selective,503,0.5297971,False
uncertainty_selective,503,0.42702517,False
uncertainty_selective,503,0.42494747,False
uncertainty_selective,503,0.42498675,True
uncertainty_selective,503,0.43427578,True
uncertainty_selective,503,0.5383675,False
uncertainty_selective,503,0.42470962,True
uncertainty_selective,503,0.42657003,True
uncertainty_selective,503,0.42787468,True
uncertainty_selective,503,0.4445018,False
uncertainty_selective,503,0.631892,True
uncertainty_selective,503,0.4248567,False
uncertainty_selective,503,0.4877938,False
uncertainty_selective,503,0.4543211,True
uncertainty_selective,503,0.43739086,True
uncertainty_selective,503,0.4240268,False
uncertainty_selective,503,0.4236314,True
uncertainty_selective,503,0.865746,True
uncertainty_selective,503,0.5048002,False
uncertainty_selective,503,0.44390473,True
uncertainty_selective,503,0.42420307,False
uncertainty_selective,503,0.4414619,True
uncertainty_selective,503,0.4236686,False
uncertainty_selective,503,0.42353278,False
uncertainty_selective,503,0.42473802,False
uncertainty_selective,503,0.4739678,False
uncertainty_selective,503,0.42370468,True
uncertainty_selective,503,0.43452993,False
uncertainty_selective,503,0.426124,False
uncertainty_selective,503,0.42604297,True
uncertainty_selective,503,0.42455614,False
uncertainty_selective,503,0.43080604,False
uncertainty_selective,503,0.4245362,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.42480388,True
uncertainty_selective,503,0.543771,True
uncertainty_selective,503,0.4762408,True
uncertainty_selective,503,0.45529628,True
uncertainty_selective,503,0.45783415,True
uncertainty_selective,503,0.43001488,True
uncertainty_selective,503,0.42437086,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.42351785,False
uncertainty_selective,503,0.42385137,False
uncertainty_selective,503,0.42421067,False
uncertainty_selective,503,0.42468998,False
uncertainty_selective,503,0.48189938,True
uncertainty_selective,503,0.87326676,True
uncertainty_selective,503,0.42369244,True
uncertainty_selective,503,0.43278936,False
uncertainty_selective,503,0.43640903,True
uncertainty_selective,503,0.42416942,True
uncertainty_selective,503,0.6448424,False
uncertainty_selective,503,0.44568697,True
uncertainty_selective,503,0.5342469,False
uncertainty_selective,503,0.43493629,False
uncertainty_selective,503,0.51461315,False
uncertainty_selective,503,0.45320052,False
uncertainty_selective,503,0.48454085,True
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.42695722,True
uncertainty_selective,503,0.42334035,True
uncertainty_selective,503,0.42382848,False
uncertainty_selective,503,0.4312022,True
uncertainty_selective,503,0.44132447,True
uncertainty_selective,503,0.42615724,True
uncertainty_selective,503,0.44721586,True
uncertainty_selective,503,0.42449948,True
uncertainty_selective,503,0.42369986,False
uncertainty_selective,503,0.42423588,False
uncertainty_selective,503,0.42706704,True
uncertainty_selective,503,0.42576706,False
uncertainty_selective,503,0.4988865,False
uncertainty_selective,503,0.46486938,False
uncertainty_selective,503,0.7021507,False
uncertainty_selective,503,0.49969688,True
uncertainty_selective,503,0.42529488,False
uncertainty_selective,503,0.9,True
uncertainty_selective,503,0.51797056,False
uncertainty_selective,503,0.46616971,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,False
adaptive_value,101,0.5,False
adaptive_value,101,0.5,True
adaptive_value,101,0.5,True
adaptive_value,101,0.5523973,True
adaptive_value,101,0.5550507,False
adaptive_value,101,0.56311154,True
adaptive_value,101,0.52554584,True
adaptive_value,101,0.5128999,False
adaptive_value,101,0.5170925,True
adaptive_value,101,0.58263904,True
adaptive_value,101,0.55780023,True
adaptive_value,101,0.553645,False
adaptive_value,101,0.5173715,True
adaptive_value,101,0.49827814,True
adaptive_value,101,0.58639336,True
adaptive_value,101,0.6068995,True
adaptive_value,101,0.54710907,False
adaptive_value,101,0.5256337,False
adaptive_value,101,0.53028625,True
adaptive_value,101,0.47629294,True
adaptive_value,101,0.6216416,False
adaptive_value,101,0.5281289,True
adaptive_value,101,0.53812885,False
adaptive_value,101,0.5769385,True
adaptive_value,101,0.52544874,True
adaptive_value,101,0.53708243,False
adaptive_value,101,0.5764577,False
adaptive_value,101,0.5333859,False
adaptive_value,101,0.5348429,True
adaptive_value,101,0.54805064,True
adaptive_value,101,0.55747926,True
adaptive_value,101,0.61155444,False
adaptive_value,101,0.5299621,True
adaptive_value,101,0.5690967,True
adaptive_value,101,0.5803679,True
adaptive_value,101,0.5297071,True
adaptive_value,101,0.5263381,True
adaptive_value,101,0.567272,False
adaptive_value,101,0.56310904,True
adaptive_value,101,0.5223372,False
adaptive_value,101,0.54704326,True
adaptive_value,101,0.5446635,True
adaptive_value,101,0.5205733,True
adaptive_value,101,0.5554291,True
adaptive_value,101,0.5315406,False
adaptive_value,101,0.55731887,False
adaptive_value,101,0.6147551,False
adaptive_value,101,0.5283509,False
adaptive_value,101,0.5384793,True
adaptive_value,101,0.5533463,False
adaptive_value,101,0.50565046,False
adaptive_value,101,0.51440823,True
adaptive_value,101,0.54885525,True
adaptive_value,101,0.5342604,False
adaptive_value,101,0.47325602,False
adaptive_value,101,0.62236273,True
adaptive_value,101,0.52983075,True
adaptive_value,101,0.53250307,True
adaptive_value,101,0.5492258,False
adaptive_value,101,0.54585874,False
adaptive_value,101,0.5572418,True
adaptive_value,101,0.5326023,False
adaptive_value,101,0.529629,True
adaptive_value,101,0.5409924,True
adaptive_value,101,0.60922253,True
adaptive_value,101,0.6055902,True
adaptive_value,101,0.52017915,False
adaptive_value,101,0.51768786,True
adaptive_value,101,0.5702042,True
adaptive_value,101,0.5129356,True
adaptive_value,101,0.5197203,True
adaptive_value,101,0.5204943,False
adaptive_value,101,0.5597892,False
adaptive_value,101,0.5052519,False
adaptive_value,101,0.5321429,False
adaptive_value,101,0.53374225,True
adaptive_value,101,0.51777345,True
adaptive_value,101,0.54576254,True
adaptive_value,101,0.58231807,False
adaptive_value,101,0.58935326,False
adaptive_value,101,0.5816137,True
adaptive_value,101,0.5291571,True
adaptive_value,101,0.53373694,False
adaptive_value,101,0.5070761,False
adaptive_value,101,0.58457404,False
adaptive_value,101,0.54205364,True
adaptive_value,101,0.5063928,False
adaptive_value,101,0.558187,True
adaptive_value,101,0.5573763,True
adaptive_value,101,0.59515536,True
adaptive_value,101,0.5476966,True
adaptive_value,101,0.63340575,False
adaptive_value,101,0.5412607,True
adaptive_value,101,0.5025434,True
adaptive_value,101,0.6430668,False
adaptive_value,101,0.5431641,True
adaptive_value,101,0.5143262,False
adaptive_value,101,0.5354887,False
adaptive_value,101,0.5423946,False
adaptive_value,101,0.6099924,True
adaptive_value,101,0.53965527,False
adaptive_value,101,0.52822983,False
adaptive_value,101,0.51518095,True
adaptive_value,101,0.57015026,True
adaptive_value,101,0.56432086,False
adaptive_value,101,0.5520138,False
adaptive_value,101,0.5630839,True
adaptive_value,101,0.5246532,False
adaptive_value,101,0.5288519,False
adaptive_value,101,0.5625815,False
adaptive_value,101,0.53358984,False
adaptive_value,101,0.545588,False
adaptive_value,101,0.57767385,False
adaptive_value,101,0.5356465,False
adaptive_value,101,0.5637702,False
adaptive_value,101,0.63553053,True
adaptive_value,101,0.5311676,True
adaptive_value,101,0.5351589,True
adaptive_value,101,0.52506363,True
adaptive_value,101,0.58920115,False
adaptive_value,101,0.5515458,True
adaptive_value,101,0.58740985,True
adaptive_value,101,0.5228466,True
adaptive_value,101,0.5710009,False
adaptive_value,101,0.6526493,False
adaptive_value,101,0.5376654,False
adaptive_value,101,0.5871911,False
adaptive_value,101,0.67908794,False
adaptive_value,101,0.5526439,False
adaptive_value,101,0.51348364,False
adaptive_value,101,0.613207,False
adaptive_value,101,0.512018,True
adaptive_value,101,0.6369961,True
adaptive_value,101,0.5554623,False
adaptive_value,101,0.5106973,True
adaptive_value,101,0.62441427,False
adaptive_value,101,0.61681336,True
adaptive_value,101,0.5835885,True
adaptive_value,101,0.603347,True
adaptive_value,101,0.7459243,True
adaptive_value,101,0.5805329,True
adaptive_value,101,0.51771224,True
adaptive_value,101,0.5297408,False
adaptive_value,101,0.51336163,True
adaptive_value,101,0.64967835,True
adaptive_value,101,0.5632593,False
adaptive_value,101,0.58452475,False
adaptive_value,101,0.5151875,False
adaptive_value,101,0.5706523,True
adaptive_value,101,0.52291036,False
adaptive_value,101,0.71315473,True
adaptive_value,101,0.5110162,True
adaptive_value,101,0.65646374,True
adaptive_value,101,0.50933015,True
adaptive_value,101,0.52774686,False
adaptive_value,101,0.51561093,True
adaptive_value,101,0.51221895,True
adaptive_value,101,0.5802476,False
adaptive_value,101,0.5564652,False
adaptive_value,101,0.5575005,False
adaptive_value,101,0.69634813,False
adaptive_value,101,0.74015087,True
adaptive_value,101,0.64388055,False
adaptive_value,101,0.5760589,True
adaptive_value,101,0.5550375,False
adaptive_value,101,0.5954095,True
adaptive_value,101,0.5509331,True
adaptive_value,101,0.5974953,True
adaptive_value,101,0.5110997,True
adaptive_value,101,0.732059,True
adaptive_value,101,0.52599174,False
adaptive_value,101,0.5532241,True
adaptive_value,101,0.560451,False
adaptive_value,101,0.5722176,True
adaptive_value,101,0.6221973,False
adaptive_value,101,0.5167631,True
adaptive_value,101,0.65021974,True
adaptive_value,101,0.5282572,True
adaptive_value,101,0.5921201,True
adaptive_value,101,0.5278881,False
adaptive_value,101,0.53999645,False
adaptive_value,101,0.52205193,False
adaptive_value,101,0.5048423,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
adaptive_value,211,0.5,False
adaptive_value,211,0.5,True
